zip,city,state,latitude,longitude,timezone,dst
62018,Cottage Hills,IL,38.905998,-90.08306,-6,1
62019,Donnellson,IL,39.017877,-89.46415,-6,1
62021,Dorsey,IL,38.976011,-89.97461,-6,1
62022,Dow,IL,38.997296,-90.3405,-6,1
62023,Eagarville,IL,39.110422,-89.78428,-6,1
62024,East Alton,IL,38.868136,-90.08023,-6,1
62025,Edwardsville,IL,38.819297,-89.9551,-6,1
62026,Edwardsville,IL,38.733748,-89.94305,-6,1
62027,Eldred,IL,39.241734,-90.54614,-6,1
62028,Elsah,IL,38.958848,-90.35383,-6,1
62030,Fidelity,IL,39.155608,-90.1649,-6,1
62031,Fieldon,IL,39.103735,-90.54252,-6,1
62032,Fillmore,IL,39.114972,-89.28092,-6,1
62033,Gillespie,IL,39.127717,-89.8288,-6,1
62034,Glen Carbon,IL,38.75592,-89.97442,-6,1
62035,Godfrey,IL,38.947841,-90.2216,-6,1
62036,Golden Eagle,IL,38.91384,-90.57421,-6,1
62037,Grafton,IL,38.985138,-90.44563,-6,1
62040,Granite City,IL,38.720938,-90.11431,-6,1
62043,Brushy Mound,IL,39.213822,-89.82872,-6,1
62044,Greenfield,IL,39.362285,-90.22147,-6,1
62045,Hamburg,IL,39.236358,-90.71359,-6,1
62046,Hamel,IL,38.889879,-89.84638,-6,1
62047,Hardin,IL,39.128014,-90.6159,-6,1
62048,Hartford,IL,38.833898,-90.09533,-6,1
62049,Hillsboro,IL,39.146809,-89.48442,-6,1
62050,Hillview,IL,39.430595,-90.54502,-6,1
62051,Irving,IL,39.205747,-89.40909,-6,1
62052,Jerseyville,IL,39.114762,-90.32442,-6,1
62053,Kampsville,IL,39.322422,-90.64246,-6,1
62054,Kane,IL,39.192501,-90.34541,-6,1
62056,Litchfield,IL,39.179875,-89.65721,-6,1
62058,Livingston,IL,38.967324,-89.76133,-6,1
62059,Lovejoy,IL,38.6565,-90.16643,-6,1
62060,Madison,IL,38.6807,-90.15411,-6,1
62061,Marine,IL,38.78956,-89.77538,-6,1
62062,Maryville,IL,38.726548,-89.9572,-6,1
62063,Medora,IL,39.188838,-90.14654,-6,1
62065,Michael,IL,39.235652,-90.62842,-6,1
62067,Moro,IL,38.91973,-90.01241,-6,1
62069,Mount Olive,IL,39.077557,-89.73423,-6,1
62070,Mozier,IL,39.328077,-90.76896,-6,1
62071,National Stock Yards,IL,38.6516,-90.163909,-6,1
62074,New Douglas,IL,38.964162,-89.68226,-6,1
62075,Nokomis,IL,39.299771,-89.2864,-6,1
62076,Ohlman,IL,39.261791,-89.421584,-6,1
62077,Panama,IL,39.031623,-89.5228,-6,1
62078,Patterson,IL,39.477337,-90.48002,-6,1
62079,Piasa,IL,39.115848,-90.13336,-6,1
62080,Ramsey,IL,39.136284,-89.10348,-6,1
62081,Rockbridge,IL,39.261499,-90.23039,-6,1
62082,Roodhouse,IL,39.481469,-90.33999,-6,1
62083,Rosamond,IL,39.354674,-89.19993,-6,1
62084,Roxana,IL,38.8494,-90.08536,-6,1
62085,Sawyerville,IL,39.078047,-89.80626,-6,1
62086,Sorento,IL,38.996375,-89.57044,-6,1
62087,South Roxana,IL,38.828347,-90.05894,-6,1
62088,Staunton,IL,39.011612,-89.78855,-6,1
62089,Taylor Springs,IL,39.130404,-89.49298,-6,1
62090,Venice,IL,38.67065,-90.17052,-6,1
62091,Walshville,IL,39.053344,-89.59324,-6,1
62092,White Hall,IL,39.433041,-90.40655,-6,1
62093,Wilsonville,IL,39.068901,-89.85425,-6,1
62094,Witt,IL,39.249272,-89.35236,-6,1
62095,Wood River,IL,38.860447,-90.09418,-6,1
62097,Worden,IL,38.932347,-89.84608,-6,1
62098,Wrights,IL,39.376153,-90.293302,-6,1
62201,East Saint Louis,IL,38.62855,-90.14609,-6,1
62202,East Saint Louis,IL,38.6163,-90.159059,-6,1
62203,East Saint Louis,IL,38.598175,-90.07575,-6,1
62204,East Saint Louis,IL,38.631383,-90.10008,-6,1
62205,East Saint Louis,IL,38.6151,-90.12675,-6,1
62206,East Saint Louis,IL,38.564451,-90.1628,-6,1
62207,East Saint Louis,IL,38.59035,-90.13276,-6,1
62208,Fairview Heights,IL,38.596199,-90.00227,-6,1
62214,Addieville,IL,38.377193,-89.55998,-6,1
62215,Albers,IL,38.517125,-89.60258,-6,1
62216,Aviston,IL,38.607817,-89.60516,-6,1
62217,Baldwin,IL,38.178395,-89.84183,-6,1
62218,Bartelso,IL,38.535097,-89.46426,-6,1
62219,Beckemeyer,IL,38.605187,-89.43404,-6,1
62220,Belleville,IL,38.50046,-89.97654,-6,1
62221,Belleville,IL,38.532311,-89.93996,-6,1
62222,Belleville,IL,38.439983,-89.983521,-6,1
62223,Belleville,IL,38.55615,-90.05078,-6,1
62224,Mascoutah,IL,38.439983,-89.983521,-6,1
62225,Scott Air Force Base,IL,38.544298,-89.85054,-6,1
62226,Belleville,IL,38.53895,-90.00104,-6,1
62230,Breese,IL,38.620018,-89.5305,-6,1
62231,Carlyle,IL,38.623384,-89.36368,-6,1
62232,Caseyville,IL,38.636749,-90.01763,-6,1
62233,Chester,IL,37.921816,-89.82842,-6,1
62234,Collinsville,IL,38.679282,-89.99407,-6,1
62236,Columbia,IL,38.442906,-90.20775,-6,1
62237,Coulterville,IL,38.188624,-89.59789,-6,1
62238,Cutler,IL,38.034281,-89.54537,-6,1
62239,Dupo,IL,38.526792,-90.19253,-6,1
62240,East Carondelet,IL,38.535325,-90.21617,-6,1
62241,Ellis Grove,IL,38.011729,-89.89007,-6,1
62242,Evansville,IL,38.092615,-89.93485,-6,1
62243,Freeburg,IL,38.425949,-89.90389,-6,1
62244,Fults,IL,38.200113,-90.2272,-6,1
62245,Germantown,IL,38.554515,-89.5631,-6,1
62246,Greenville,IL,38.889355,-89.40987,-6,1
62247,Hagarstown,IL,38.977111,-88.975507,-6,1
62248,Hecker,IL,38.299507,-89.961825,-6,1
62249,Highland,IL,38.752017,-89.67478,-6,1
62250,Hoffman,IL,38.540238,-89.26294,-6,1
62252,Huey,IL,38.601768,-89.291549,-6,1
62253,Keyesport,IL,38.761214,-89.29128,-6,1
62254,Lebanon,IL,38.601648,-89.81317,-6,1
62255,Lenzburg,IL,38.303147,-89.79161,-6,1
62256,Maeystown,IL,38.30426,-90.135645,-6,1
62257,Marissa,IL,38.260108,-89.73627,-6,1
62258,Mascoutah,IL,38.481674,-89.79432,-6,1
62259,Menard,IL,38.013132,-89.899569,-6,1
62260,Millstadt,IL,38.463718,-90.09831,-6,1
62261,Modoc,IL,37.988745,-90.00785,-6,1
62262,Mulberry Grove,IL,38.931719,-89.27132,-6,1
62263,Nashville,IL,38.346578,-89.38453,-6,1
62264,New Athens,IL,38.318253,-89.88852,-6,1
62265,New Baden,IL,38.520285,-89.6807,-6,1
62266,New Memphis,IL,38.478,-89.67869,-6,1
62268,Oakdale,IL,38.271313,-89.51773,-6,1
62269,O Fallon,IL,38.589849,-89.91207,-6,1
62270,Dupo,IL,38.227604,-89.650381,-6,1
62271,Okawville,IL,38.439574,-89.5286,-6,1
62272,Percy,IL,38.006386,-89.61645,-6,1
62273,Pierron,IL,38.780229,-89.5973,-6,1
62274,Pinckneyville,IL,38.078231,-89.38796,-6,1
62275,Pocahontas,IL,38.812744,-89.54888,-6,1
62277,Prairie Du Rocher,IL,38.095119,-90.09885,-6,1
62278,Red Bud,IL,38.214515,-89.98785,-6,1
62279,Renault,IL,38.153322,-90.13459,-6,1
62280,Rockwood,IL,37.845454,-89.66878,-6,1
62281,Saint Jacob,IL,38.706847,-89.77739,-6,1
62282,Saint Libory,IL,38.363228,-89.713921,-6,1
62283,Shattuc,IL,38.647775,-89.20166,-6,1
62284,Smithboro,IL,38.887748,-89.32248,-6,1
62285,Smithton,IL,38.399148,-89.99604,-6,1
62286,Sparta,IL,38.122112,-89.71168,-6,1
62288,Steeleville,IL,38.002188,-89.66723,-6,1
62289,Summerfield,IL,38.596948,-89.75117,-6,1
62292,Tilden,IL,38.214035,-89.68346,-6,1
62293,Trenton,IL,38.611798,-89.67691,-6,1
62294,Troy,IL,38.725498,-89.88891,-6,1
62295,Valmeyer,IL,38.299904,-90.30833,-6,1
62297,Walsh,IL,38.049616,-89.80775,-6,1
62298,Waterloo,IL,38.325969,-90.14606,-6,1
62301,Quincy,IL,39.929597,-91.37415,-6,1
62305,Quincy,IL,39.96008,-91.302633,-6,1
62306,Quincy,IL,39.97863,-91.21256,-6,1
62310,Adrian,IL,40.416145,-91.205805,-6,1
62311,Augusta,IL,40.223837,-90.93288,-6,1
62312,Barry,IL,39.704649,-91.0368,-6,1
62313,Basco,IL,40.319528,-91.20483,-6,1
62314,Baylis,IL,39.756139,-90.89509,-6,1
62316,Bowen,IL,40.232385,-91.05746,-6,1
62318,Burnside,IL,40.513153,-91.12851,-6,1
62319,Camden,IL,40.147818,-90.74246,-6,1
62320,Camp Point,IL,40.020397,-91.07407,-6,1
62321,Carthage,IL,40.414128,-91.11577,-6,1
62323,Chambersburg,IL,39.817702,-90.66923,-6,1
62324,Clayton,IL,39.988988,-90.94976,-6,1
62325,Coatsburg,IL,40.034398,-91.16278,-6,1
62326,Colchester,IL,40.421857,-90.80333,-6,1
62329,Colusa,IL,40.571353,-91.168221,-6,1
62330,Dallas City,IL,40.630407,-91.15278,-6,1
62334,Elvaston,IL,40.396983,-91.25029,-6,1
62336,Ferris,IL,40.467994,-91.17125,-6,1
62338,Fowler,IL,39.98152,-91.25754,-6,1
62339,Golden,IL,40.112726,-91.02632,-6,1
62340,Griggsville,IL,39.71345,-90.72045,-6,1
62341,Hamilton,IL,40.402015,-91.33182,-6,1
62343,Hull,IL,39.709855,-91.22914,-6,1
62344,Huntsville,IL,40.18275,-90.81819,-6,1
62345,Kinderhook,IL,39.700245,-91.14564,-6,1
62346,La Prairie,IL,40.151799,-90.95426,-6,1
62347,Liberty,IL,39.876235,-91.1106,-6,1
62348,Lima,IL,40.180236,-91.37791,-6,1
62349,Loraine,IL,40.160393,-91.20372,-6,1
62351,Mendon,IL,40.094396,-91.26558,-6,1
62352,Milton,IL,39.563599,-90.64813,-6,1
62353,Mount Sterling,IL,39.983824,-90.74134,-6,1
62354,Nauvoo,IL,40.531825,-91.36598,-6,1
62355,Nebo,IL,39.440654,-90.77809,-6,1
62356,New Canton,IL,39.599949,-91.09115,-6,1
62357,New Salem,IL,39.696523,-90.84253,-6,1
62358,Niota,IL,40.587769,-91.26301,-6,1
62359,Paloma,IL,40.028595,-91.21286,-6,1
62360,Payson,IL,39.813094,-91.25561,-6,1
62361,Pearl,IL,39.469982,-90.63108,-6,1
62362,Perry,IL,39.781349,-90.74617,-6,1
62363,Pittsfield,IL,39.606349,-90.78642,-6,1
62365,Plainville,IL,39.795818,-91.16751,-6,1
62366,Pleasant Hill,IL,39.450931,-90.87779,-6,1
62367,Plymouth,IL,40.304799,-90.88699,-6,1
62370,Rockport,IL,39.510835,-90.99193,-6,1
62373,Sutter,IL,40.240004,-91.35197,-6,1
62374,Tennessee,IL,40.403553,-90.8834,-6,1
62375,Timewell,IL,39.983573,-90.8842,-6,1
62376,Ursa,IL,40.09625,-91.38474,-6,1
62378,Versailles,IL,39.884796,-90.6289,-6,1
62379,Warsaw,IL,40.314446,-91.40638,-6,1
62380,West Point,IL,40.233504,-91.19727,-6,1
62394,Equality,IL,37.726738,-88.372434,-6,1
62401,Effingham,IL,39.123807,-88.56,-6,1
62407,Summit,IL,39.148234,-88.593764,-6,1
62410,Allendale,IL,38.528202,-87.72913,-6,1
62411,Altamont,IL,39.062913,-88.73912,-6,1
62413,Annapolis,IL,39.138761,-87.83769,-6,1
62414,Beecher City,IL,39.167788,-88.8255,-6,1
62415,Birds,IL,38.710336,-87.703639,-6,1
62417,Bridgeport,IL,38.720425,-87.76815,-6,1
62418,Brownstown,IL,39.018987,-88.96134,-6,1
62419,Calhoun,IL,38.625864,-87.99407,-6,1
62420,Casey,IL,39.299447,-87.99863,-6,1
62421,Claremont,IL,38.755492,-87.95334,-6,1
62422,Cowden,IL,39.251624,-88.86505,-6,1
62423,Dennison,IL,39.452478,-87.57092,-6,1
62424,Dieterich,IL,39.01077,-88.428,-6,1
62425,Dundas,IL,38.830182,-88.09218,-6,1
62426,Edgewood,IL,38.913064,-88.66404,-6,1
62427,Flat Rock,IL,38.869453,-87.66502,-6,1
62428,Greenup,IL,39.25287,-88.13528,-6,1
62431,Herrick,IL,39.228594,-88.98873,-6,1
62432,Hidalgo,IL,39.139262,-88.14862,-6,1
62433,Hutsonville,IL,39.113033,-87.67563,-6,1
62434,Ingraham,IL,38.835884,-88.33505,-6,1
62435,Janesville,IL,39.374287,-88.244487,-6,1
62436,Jewett,IL,39.190088,-88.2601,-6,1
62438,Lakewood,IL,39.317235,-88.87876,-6,1
62439,Lawrenceville,IL,38.738226,-87.65984,-6,1
62440,Lerna,IL,39.393267,-88.28118,-6,1
62441,Marshall,IL,39.396463,-87.69589,-6,1
62442,Martinsville,IL,39.32463,-87.86922,-6,1
62443,Mason,IL,38.95232,-88.62883,-6,1
62444,Mode,IL,39.272317,-88.75932,-6,1
62445,Montrose,IL,39.183055,-88.3404,-6,1
62446,Mount Erie,IL,38.48679,-88.21636,-6,1
62447,Neoga,IL,39.32205,-88.45037,-6,1
62448,Newton,IL,38.974018,-88.17881,-6,1
62449,Oblong,IL,39.006483,-87.90005,-6,1
62450,Olney,IL,38.72456,-88.08658,-6,1
62451,Palestine,IL,39.006924,-87.6117,-6,1
62452,Parkersburg,IL,38.588301,-88.03692,-6,1
62454,Robinson,IL,39.004728,-87.7495,-6,1
62458,Saint Elmo,IL,39.042992,-88.87463,-6,1
62459,Sainte Marie,IL,38.93148,-88.0252,-6,1
62460,Saint Francisville,IL,38.596277,-87.65542,-6,1
62461,Shumway,IL,39.194021,-88.6656,-6,1
62462,Sigel,IL,39.223922,-88.47715,-6,1
62463,Stewardson,IL,39.2807,-88.62403,-6,1
62464,Stoy,IL,38.98981,-87.839627,-6,1
62465,Strasburg,IL,39.354837,-88.63491,-6,1
62466,Sumner,IL,38.732726,-87.85152,-6,1
62467,Teutopolis,IL,39.125573,-88.45609,-6,1
62468,Toledo,IL,39.273828,-88.25646,-6,1
62469,Trilla,IL,39.35239,-88.33275,-6,1
62471,Vandalia,IL,38.961799,-89.10978,-6,1
62473,Watson,IL,39.012089,-88.56383,-6,1
62474,Westfield,IL,39.4505,-87.99681,-6,1
62475,West Liberty,IL,38.868463,-88.05466,-6,1
62476,West Salem,IL,38.527107,-88.00583,-6,1
62477,West Union,IL,39.229885,-87.6664,-6,1
62478,West York,IL,39.175832,-87.72312,-6,1
62479,Wheeler,IL,39.038732,-88.31569,-6,1
62480,Willow Hill,IL,38.994595,-88.00464,-6,1
62481,Yale,IL,39.122158,-88.01982,-6,1
62501,Argenta,IL,39.984292,-88.81584,-6,1
62510,Assumption,IL,39.530502,-89.03829,-6,1
62511,Atwater,IL,39.346468,-89.73278,-6,1
62512,Beason,IL,40.139482,-89.2073,-6,1
62513,Blue Mound,IL,39.716269,-89.13269,-6,1
62514,Boody,IL,39.759905,-89.05465,-6,1
62515,Buffalo,IL,39.861289,-89.37836,-6,1
62517,Bulpitt,IL,39.591537,-89.42755,-6,1
62518,Chestnut,IL,40.05232,-89.18832,-6,1
62519,Cornland,IL,39.936817,-89.40159,-6,1
62520,Dawson,IL,39.824457,-89.45643,-6,1
62521,Decatur,IL,39.828586,-88.92907,-6,1
62522,Decatur,IL,39.840482,-89.00569,-6,1
62523,Decatur,IL,39.844086,-88.95327,-6,1
62524,Decatur,IL,39.853981,-88.981511,-6,1
62525,Decatur,IL,39.853981,-88.981511,-6,1
62526,Decatur,IL,39.878041,-88.95637,-6,1
62527,Decatur,IL,39.853981,-88.981511,-6,1
62530,Divernon,IL,39.568077,-89.65467,-6,1
62531,Edinburg,IL,39.66363,-89.39224,-6,1
62532,Elwin,IL,39.777583,-88.97972,-6,1
62533,Farmersville,IL,39.442669,-89.64068,-6,1
62534,Findlay,IL,39.529092,-88.7821,-6,1
62535,Forsyth,IL,39.925806,-88.95928,-6,1
62536,Glenarm,IL,39.642083,-89.65936,-6,1
62537,Harristown,IL,39.867151,-89.11324,-6,1
62538,Harvel,IL,39.359529,-89.52648,-6,1
62539,Illiopolis,IL,39.855984,-89.2487,-6,1
62540,Kincaid,IL,39.58755,-89.41265,-6,1
62541,Lake Fork,IL,39.969864,-89.35051,-6,1
62543,Latham,IL,39.965691,-89.15936,-6,1
62544,Macon,IL,39.693983,-88.98068,-6,1
62545,Mechanicsburg,IL,39.77386,-89.39012,-6,1
62546,Morrisonville,IL,39.430427,-89.44719,-6,1
62547,Mount Auburn,IL,39.771541,-89.24331,-6,1
62548,Mount Pulaski,IL,39.993254,-89.29707,-6,1
62549,Mt Zion,IL,39.777116,-88.87171,-6,1
62550,Moweaqua,IL,39.617542,-89.00559,-6,1
62551,Niantic,IL,39.838505,-89.15191,-6,1
62552,Oakley,IL,39.869841,-88.81261,-6,1
62553,Oconee,IL,39.279357,-89.10462,-6,1
62554,Oreana,IL,39.93706,-88.86332,-6,1
62555,Owaneco,IL,39.476356,-89.21607,-6,1
62556,Palmer,IL,39.465887,-89.39095,-6,1
62557,Pana,IL,39.3928,-89.08194,-6,1
62558,Pawnee,IL,39.580159,-89.54402,-6,1
62560,Raymond,IL,39.312686,-89.59541,-6,1
62561,Riverton,IL,39.85973,-89.52972,-6,1
62563,Rochester,IL,39.71984,-89.51229,-6,1
62565,Shelbyville,IL,39.409126,-88.80153,-6,1
62567,Stonington,IL,39.638951,-89.18982,-6,1
62568,Taylorville,IL,39.548928,-89.29692,-6,1
62570,Tovey,IL,39.588585,-89.44945,-6,1
62571,Tower Hill,IL,39.385344,-88.95588,-6,1
62572,Waggoner,IL,39.370091,-89.67132,-6,1
62573,Warrensburg,IL,39.940934,-89.06707,-6,1
62601,Alexander,IL,39.754308,-90.02786,-6,1
62605,Emden,IL,40.300508,-89.480688,-6,1
62610,Alsey,IL,39.564501,-90.43698,-6,1
62611,Arenzville,IL,39.883346,-90.39332,-6,1
62612,Ashland,IL,39.891861,-90.03125,-6,1
62613,Athens,IL,39.982768,-89.68326,-6,1
62615,Auburn,IL,39.588902,-89.75177,-6,1
62616,Philadelphia,IL,39.852164,-90.143114,-6,1
62617,Bath,IL,40.167991,-90.16313,-6,1
62618,Beardstown,IL,40.005505,-90.42314,-6,1
62621,Bluffs,IL,39.740558,-90.53937,-6,1
62622,Bluff Springs,IL,39.979614,-90.352444,-6,1
62623,Oakford,IL,40.104623,-89.96382,-6,1
62624,Browning,IL,40.153557,-90.35255,-6,1
62625,Cantrall,IL,39.909732,-89.68831,-6,1
62626,Carlinville,IL,39.280289,-89.8757,-6,1
62627,Chandlerville,IL,40.051603,-90.14057,-6,1
62628,Chapin,IL,39.770936,-90.39307,-6,1
62629,Chatham,IL,39.676558,-89.69902,-6,1
62630,Chesterfield,IL,39.260146,-90.06937,-6,1
62631,Concord,IL,39.817322,-90.36618,-6,1
62633,Easton,IL,40.214759,-89.87721,-6,1
62634,Elkhart,IL,40.02489,-89.46592,-6,1
62635,Emden,IL,40.291512,-89.47436,-6,1
62638,Franklin,IL,39.609647,-90.08116,-6,1
62639,Frederick,IL,40.04195,-90.46831,-6,1
62640,Girard,IL,39.436584,-89.8028,-6,1
62642,Greenview,IL,40.087711,-89.72066,-6,1
62643,Hartsburg,IL,40.247835,-89.44123,-6,1
62644,Havana,IL,40.296415,-90.05163,-6,1
62648,Herrin,IL,37.803216,-89.058643,-6,1
62649,Hettick,IL,39.348487,-90.08365,-6,1
62650,Jacksonville,IL,39.730234,-90.22941,-6,1
62651,Jacksonville,IL,39.698311,-90.26153,-6,1
62652,Milton,IL,39.564228,-90.651349,-6,1
62655,Kilbourne,IL,40.147371,-90.00698,-6,1
62656,Lincoln,IL,40.149927,-89.36746,-6,1
62659,Lincoln'S New Salem,IL,40.031115,-89.786723,-6,1
62660,Literberry,IL,39.858933,-90.200747,-6,1
62661,Loami,IL,39.669508,-89.84805,-6,1
62662,Lowder,IL,39.749457,-89.606017,-6,1
62663,Manchester,IL,39.544196,-90.32677,-6,1
62664,Mason City,IL,40.200537,-89.70427,-6,1
62665,Meredosia,IL,39.818631,-90.55791,-6,1
62666,Middletown,IL,40.088774,-89.56744,-6,1
62667,Modesto,IL,39.487357,-89.99143,-6,1
62668,Murrayville,IL,39.576392,-90.24769,-6,1
62670,New Berlin,IL,39.735761,-89.88669,-6,1
62671,New Holland,IL,40.186852,-89.56053,-6,1
62672,Nilwood,IL,39.397248,-89.80769,-6,1
62673,Oakford,IL,40.095009,-89.96998,-6,1
62674,Palmyra,IL,39.429687,-90.01499,-6,1
62675,Petersburg,IL,40.008726,-89.85029,-6,1
62676,Hillyard,IL,39.128248,-89.923215,-6,1
62677,Pleasant Plains,IL,39.847253,-89.88059,-6,1
62681,Rushville,IL,40.134957,-90.55222,-6,1
62682,San Jose,IL,40.29916,-89.60101,-6,1
62683,Scottville,IL,39.260862,-89.926068,-6,1
62684,Sherman,IL,39.901588,-89.58805,-6,1
62685,Shipman,IL,39.14665,-90.00059,-6,1
62686,Standard City,IL,39.350726,-89.78689,-6,1
62688,Tallula,IL,39.944264,-89.93366,-6,1
62689,Thayer,IL,39.539071,-89.761,-6,1
62690,Virden,IL,39.503383,-89.76667,-6,1
62691,Virginia,IL,39.952909,-90.21218,-6,1
62692,Waverly,IL,39.583983,-89.9396,-6,1
62693,Williamsville,IL,39.956803,-89.54209,-6,1
62694,Winchester,IL,39.628929,-90.46107,-6,1
62695,Woodson,IL,39.627307,-90.22101,-6,1
62701,Springfield,IL,39.80095,-89.64999,-6,1
62702,Springfield,IL,39.819,-89.64379,-6,1
62703,Springfield,IL,39.7715,-89.63612,-6,1
62704,Springfield,IL,39.7778,-89.67982,-6,1
62705,Springfield,IL,39.749457,-89.606017,-6,1
62706,Springfield,IL,39.79885,-89.653399,-6,1
62707,Springfield,IL,39.757896,-89.66363,-6,1
62708,Springfield,IL,39.806089,-89.586356,-6,1
62709,Springfield,IL,39.749457,-89.606017,-6,1
62713,Springfield,IL,39.749457,-89.606017,-6,1
62715,Springfield,IL,39.749457,-89.606017,-6,1
62716,Springfield,IL,39.848201,-89.536369,-6,1
62718,Springfield,IL,39.778044,-89.646555,-6,1
62719,Springfield,IL,39.749457,-89.606017,-6,1
62720,Springfield,IL,39.749457,-89.606017,-6,1
62721,Springfield,IL,39.749457,-89.606017,-6,1
62722,Springfield,IL,39.749457,-89.606017,-6,1
62723,Springfield,IL,39.749457,-89.606017,-6,1
62726,Springfield,IL,39.749457,-89.606017,-6,1
62736,Springfield,IL,39.749457,-89.606017,-6,1
62739,Springfield,IL,39.749457,-89.606017,-6,1
62746,Springfield,IL,39.749457,-89.606017,-6,1
62756,Springfield,IL,39.749457,-89.606017,-6,1
62757,Springfield,IL,39.749457,-89.606017,-6,1
62761,Springfield,IL,39.852361,-89.541017,-6,1
62762,Springfield,IL,39.749457,-89.606017,-6,1
62763,Springfield,IL,39.749457,-89.606017,-6,1
62764,Springfield,IL,39.749457,-89.606017,-6,1
62765,Springfield,IL,39.749457,-89.606017,-6,1
62766,Springfield,IL,39.749457,-89.606017,-6,1
62767,Springfield,IL,39.749457,-89.606017,-6,1
62769,Springfield,IL,39.749457,-89.606017,-6,1
62776,Springfield,IL,39.749457,-89.606017,-6,1
62777,Springfield,IL,39.749457,-89.606017,-6,1
62781,Springfield,IL,39.749457,-89.606017,-6,1
62786,Springfield,IL,39.749457,-89.606017,-6,1
62791,Springfield,IL,39.749457,-89.606017,-6,1
62792,Ullin,IL,37.277483,-89.186317,-6,1
62794,Springfield,IL,39.749457,-89.606017,-6,1
62796,Springfield,IL,39.749457,-89.606017,-6,1
62801,Centralia,IL,38.523736,-89.1257,-6,1
62803,Hoyleton,IL,38.460331,-89.30296,-6,1
62805,Akin,IL,37.994296,-88.941665,-6,1
62806,Albion,IL,38.375576,-88.07169,-6,1
62807,Alma,IL,38.735571,-88.91864,-6,1
62808,Ashley,IL,38.319427,-89.19145,-6,1
62809,Barnhill,IL,38.268959,-88.34267,-6,1
62810,Belle Rive,IL,38.218349,-88.73999,-6,1
62811,Bellmont,IL,38.384799,-87.90949,-6,1
62812,Benton,IL,38.000245,-88.92407,-6,1
62814,Bluford,IL,38.362934,-88.72896,-6,1
62815,Bone Gap,IL,38.452172,-87.9939,-6,1
62816,Bonnie,IL,38.192726,-88.93138,-6,1
62817,Broughton,IL,37.954727,-88.47128,-6,1
62818,Browns,IL,38.378706,-87.97291,-6,1
62819,Buckner,IL,37.980455,-89.01261,-6,1
62820,Burnt Prairie,IL,38.247883,-88.22944,-6,1
62821,Carmi,IL,38.087838,-88.15583,-6,1
62822,Christopher,IL,37.973175,-89.05291,-6,1
62823,Cisne,IL,38.51684,-88.43531,-6,1
62824,Clay City,IL,38.689663,-88.35141,-6,1
62825,Coello,IL,37.996241,-89.06852,-6,1
62827,Crossville,IL,38.160972,-88.03291,-6,1
62828,Dahlgren,IL,38.190536,-88.62439,-6,1
62829,Dale,IL,37.999757,-88.50469,-6,1
62830,Dix,IL,38.441538,-88.96888,-6,1
62831,Du Bois,IL,38.22669,-89.20884,-6,1
62832,Du Quoin,IL,38.011729,-89.24688,-6,1
62833,Ellery,IL,38.361654,-88.16484,-6,1
62834,Emma,IL,37.97622,-88.120182,-6,1
62835,Enfield,IL,38.101667,-88.33357,-6,1
62836,Ewing,IL,38.096551,-88.82763,-6,1
62837,Fairfield,IL,38.374627,-88.35735,-6,1
62838,Farina,IL,38.857185,-88.7591,-6,1
62839,Flora,IL,38.667752,-88.48855,-6,1
62840,Frankfort Heights,IL,37.994296,-88.941665,-6,1
62841,Freeman Spur,IL,37.80308,-89.009201,-6,1
62842,Geff,IL,38.460323,-88.37124,-6,1
62843,Golden Gate,IL,38.365545,-88.19454,-6,1
62844,Grayville,IL,38.257064,-88.00353,-6,1
62845,Herald,IL,38.073931,-88.142657,-6,1
62846,Ina,IL,38.149474,-88.89634,-6,1
62847,Iola,IL,38.757302,-88.473594,-6,1
62848,Irvington,IL,38.436236,-89.16184,-6,1
62849,Iuka,IL,38.594744,-88.77464,-6,1
62850,Johnsonville,IL,38.513119,-88.58911,-6,1
62851,Keenes,IL,38.423947,-88.6692,-6,1
62852,Keensburg,IL,38.351613,-87.86464,-6,1
62853,Kell,IL,38.516025,-88.91954,-6,1
62854,Kinmundy,IL,38.768452,-88.82814,-6,1
62855,Lancaster,IL,38.403424,-87.818672,-6,1
62856,Logan,IL,37.994296,-88.941665,-6,1
62857,Loogootee,IL,38.911662,-88.87747,-6,1
62858,Louisville,IL,38.806292,-88.48012,-6,1
62859,McLeansboro,IL,38.090004,-88.53431,-6,1
62860,Macedonia,IL,38.041978,-88.73257,-6,1
62861,Maunie,IL,38.032574,-88.04663,-6,1
62862,Mill Shoals,IL,38.219997,-88.3121,-6,1
62863,Mount Carmel,IL,38.415676,-87.81077,-6,1
62864,Mount Vernon,IL,38.322558,-88.90842,-6,1
62865,Mulkeytown,IL,37.963264,-89.06906,-6,1
62866,Nason,IL,38.16542,-88.967551,-6,1
62867,New Haven,IL,37.914363,-88.12264,-6,1
62868,Noble,IL,38.696562,-88.23716,-6,1
62869,Norris City,IL,37.971434,-88.30419,-6,1
62870,Odin,IL,38.614141,-89.04738,-6,1
62871,Omaha,IL,37.877628,-88.29114,-6,1
62872,Opdyke,IL,38.281485,-88.7909,-6,1
62874,Orient,IL,37.921795,-88.97892,-6,1
62875,Patoka,IL,38.751756,-89.09581,-6,1
62876,Radom,IL,38.282464,-89.19356,-6,1
62877,Richview,IL,38.388876,-89.19244,-6,1
62878,Rinard,IL,38.578119,-88.49714,-6,1
62879,Sailor Springs,IL,38.764802,-88.35875,-6,1
